线路6,20150101,6,631
线路6,20150101,7,1434
线路6,20150101,8,2785
线路6,20150101,9,1972
线路6,20150101,10,1983
线路6,20150101,11,1756
线路6,20150101,12,2052
线路6,20150101,13,1918
线路6,20150101,14,2218
线路6,20150101,15,2151
线路6,20150101,16,2441
线路6,20150101,17,2492
线路6,20150101,18,2355
线路6,20150101,19,1486
线路6,20150101,20,1347
线路6,20150101,21,1150
线路6,20150102,6,475
线路6,20150102,7,1275
线路6,20150102,8,1833
线路6,20150102,9,1966
线路6,20150102,10,2170
线路6,20150102,11,2009
线路6,20150102,12,2028
线路6,20150102,13,2184
线路6,20150102,14,2499
线路6,20150102,15,2424
线路6,20150102,16,2247
线路6,20150102,17,2419
线路6,20150102,18,2051
线路6,20150102,19,1486
线路6,20150102,20,1347
线路6,20150102,21,1030
线路6,20150103,6,475
线路6,20150103,7,1275
线路6,20150103,8,1833
线路6,20150103,9,1966
线路6,20150103,10,2170
线路6,20150103,11,2206
线路6,20150103,12,1882
线路6,20150103,13,2184
线路6,20150103,14,2499
线路6,20150103,15,2424
线路6,20150103,16,2247
线路6,20150103,17,2419
线路6,20150103,18,2051
线路6,20150103,19,1486
线路6,20150103,20,1553
线路6,20150103,21,1030
线路6,20150104,6,1247
线路6,20150104,7,4040
线路6,20150104,8,4197
线路6,20150104,9,2836
线路6,20150104,10,2124
线路6,20150104,11,1588
线路6,20150104,12,1601
线路6,20150104,13,1582
线路6,20150104,14,1859
线路6,20150104,15,1841
线路6,20150104,16,2120
线路6,20150104,17,3185
线路6,20150104,18,2880
线路6,20150104,19,1429
线路6,20150104,20,1134
线路6,20150104,21,916
线路6,20150105,6,1247
线路6,20150105,7,3508
线路6,20150105,8,4224
线路6,20150105,9,2898
线路6,20150105,10,1757
线路6,20150105,11,1551
线路6,20150105,12,1601
线路6,20150105,13,1354
线路6,20150105,14,1503
线路6,20150105,15,1613
线路6,20150105,16,2123
线路6,20150105,17,3229
线路6,20150105,18,2880
线路6,20150105,19,1612
线路6,20150105,20,1099
线路6,20150105,21,864
线路6,20150106,6,1247
线路6,20150106,7,3668
线路6,20150106,8,4346
线路6,20150106,9,2267
线路6,20150106,10,1791
线路6,20150106,11,1806
线路6,20150106,12,1601
线路6,20150106,13,1354
线路6,20150106,14,1834
线路6,20150106,15,2181
线路6,20150106,16,2040
线路6,20150106,17,2923
线路6,20150106,18,2735
线路6,20150106,19,1683
线路6,20150106,20,1099
线路6,20150106,21,994
线路6,20150107,6,1269
线路6,20150107,7,3635
线路6,20150107,8,3981
线路6,20150107,9,2658
线路6,20150107,10,1935
线路6,20150107,11,1575
线路6,20150107,12,1426
线路6,20150107,13,1621
线路6,20150107,14,1765
线路6,20150107,15,1885
线路6,20150107,16,2674
线路6,20150107,17,3258
线路6,20150107,18,3310
线路6,20150107,19,1704
线路6,20150107,20,1111
线路6,20150107,21,1185
线路11,20150101,6,721
线路11,20150101,7,2544
线路11,20150101,8,3712
线路11,20150101,9,3933
线路11,20150101,10,3506
线路11,20150101,11,3331
线路11,20150101,12,2969
线路11,20150101,13,3094
线路11,20150101,14,3434
线路11,20150101,15,2702
线路11,20150101,16,2760
线路11,20150101,17,3655
线路11,20150101,18,2741
线路11,20150101,19,1986
线路11,20150101,20,1698
线路11,20150101,21,1660
线路11,20150102,6,640
线路11,20150102,7,1775
线路11,20150102,8,3366
线路11,20150102,9,3722
线路11,20150102,10,3506
线路11,20150102,11,2875
线路11,20150102,12,2618
线路11,20150102,13,2932
线路11,20150102,14,3144
线路11,20150102,15,2606
线路11,20150102,16,3109
线路11,20150102,17,3144
线路11,20150102,18,2747
线路11,20150102,19,1896
线路11,20150102,20,1763
线路11,20150102,21,1482
线路11,20150103,6,640
线路11,20150103,7,1775
线路11,20150103,8,3366
线路11,20150103,9,3722
线路11,20150103,10,3506
线路11,20150103,11,2875
线路11,20150103,12,2618
线路11,20150103,13,2932
线路11,20150103,14,3144
线路11,20150103,15,3081
线路11,20150103,16,3109
线路11,20150103,17,3144
线路11,20150103,18,2747
线路11,20150103,19,1896
线路11,20150103,20,1763
线路11,20150103,21,1482
线路11,20150104,6,1727
线路11,20150104,7,4650
线路11,20150104,8,5738
线路11,20150104,9,4007
线路11,20150104,10,3138
线路11,20150104,11,2449
线路11,20150104,12,1727
线路11,20150104,13,2067
线路11,20150104,14,2765
线路11,20150104,15,2502
线路11,20150104,16,3258
线路11,20150104,17,3908
线路11,20150104,18,4028
线路11,20150104,19,2016
线路11,20150104,20,1498
线路11,20150104,21,1526
线路11,20150105,6,1605
线路11,20150105,7,4768
线路11,20150105,8,5633
线路11,20150105,9,4142
线路11,20150105,10,3138
线路11,20150105,11,2223
线路11,20150105,12,1790
线路11,20150105,13,2238
线路11,20150105,14,2250
线路11,20150105,15,2316
线路11,20150105,16,3025
线路11,20150105,17,4103
线路11,20150105,18,4028
线路11,20150105,19,2035
线路11,20150105,20,1492
线路11,20150105,21,1530
