线路6,20150101,6,625
线路6,20150101,7,1802
线路6,20150101,8,2666
线路6,20150101,9,2311
线路6,20150101,10,2050
线路6,20150101,11,1851
线路6,20150101,12,1841
线路6,20150101,13,1877
线路6,20150101,14,1994
线路6,20150101,15,2052
线路6,20150101,16,2132
线路6,20150101,17,2202
线路6,20150101,18,2140
线路6,20150101,19,1543
线路6,20150101,20,1326
线路6,20150101,21,1146
线路6,20150102,6,538
线路6,20150102,7,1614
线路6,20150102,8,2152
线路6,20150102,9,2162
线路6,20150102,10,2021
线路6,20150102,11,1852
线路6,20150102,12,1862
线路6,20150102,13,1899
线路6,20150102,14,1990
线路6,20150102,15,2048
线路6,20150102,16,2127
线路6,20150102,17,2198
线路6,20150102,18,2136
线路6,20150102,19,1539
线路6,20150102,20,1321
线路6,20150102,21,1141
线路6,20150103,6,534
线路6,20150103,7,1549
线路6,20150103,8,2068
线路6,20150103,9,2051
线路6,20150103,10,1910
线路6,20150103,11,1741
线路6,20150103,12,1751
线路6,20150103,13,1784
线路6,20150103,14,1875
线路6,20150103,15,1933
线路6,20150103,16,2013
线路6,20150103,17,2106
线路6,20150103,18,2043
线路6,20150103,19,1511
线路6,20150103,20,1293
线路6,20150103,21,1154
线路6,20150104,6,1366
线路6,20150104,7,3558
线路6,20150104,8,3974
线路6,20150104,9,2563
线路6,20150104,10,2010
线路6,20150104,11,1791
线路6,20150104,12,1699
线路6,20150104,13,1845
线路6,20150104,14,1981
线路6,20150104,15,2020
线路6,20150104,16,2362
线路6,20150104,17,3136
线路6,20150104,18,2986
线路6,20150104,19,1524
线路6,20150104,20,1284
线路6,20150104,21,1096
线路6,20150105,6,1273
线路6,20150105,7,3465
线路6,20150105,8,3966
线路6,20150105,9,2545
线路6,20150105,10,1974
线路6,20150105,11,1756
线路6,20150105,12,1664
线路6,20150105,13,1794
线路6,20150105,14,1931
线路6,20150105,15,1969
线路6,20150105,16,2312
线路6,20150105,17,3085
线路6,20150105,18,2959
线路6,20150105,19,1497
线路6,20150105,20,1265
线路6,20150105,21,1087
线路6,20150106,6,1306
线路6,20150106,7,3460
线路6,20150106,8,3935
线路6,20150106,9,2484
线路6,20150106,10,1947
线路6,20150106,11,1743
线路6,20150106,12,1651
线路6,20150106,13,1797
线路6,20150106,14,1933
线路6,20150106,15,1972
线路6,20150106,16,2300
线路6,20150106,17,3042
线路6,20150106,18,2916
线路6,20150106,19,1575
线路6,20150106,20,1306
线路6,20150106,21,1115
线路6,20150107,6,1151
线路6,20150107,7,3386
线路6,20150107,8,3909
线路6,20150107,9,2499
线路6,20150107,10,1933
线路6,20150107,11,1714
线路6,20150107,12,1636
线路6,20150107,13,1788
线路6,20150107,14,1924
线路6,20150107,15,1963
线路6,20150107,16,2306
线路6,20150107,17,3086
线路6,20150107,18,2953
线路6,20150107,19,1596
线路6,20150107,20,1258
线路6,20150107,21,1092
线路11,20150101,6,848
线路11,20150101,7,2611
线路11,20150101,8,3929
线路11,20150101,9,3799
线路11,20150101,10,3337
线路11,20150101,11,2833
线路11,20150101,12,2688
线路11,20150101,13,2732
线路11,20150101,14,2786
线路11,20150101,15,2812
线路11,20150101,16,3010
线路11,20150101,17,3166
线路11,20150101,18,3033
线路11,20150101,19,2028
线路11,20150101,20,1815
线路11,20150101,21,1677
线路11,20150102,6,712
线路11,20150102,7,2292
线路11,20150102,8,3394
线路11,20150102,9,3667
线路11,20150102,10,3206
线路11,20150102,11,2818
线路11,20150102,12,2688
线路11,20150102,13,2732
线路11,20150102,14,2786
线路11,20150102,15,2812
线路11,20150102,16,3010
线路11,20150102,17,3166
线路11,20150102,18,3033
线路11,20150102,19,2028
线路11,20150102,20,1815
线路11,20150102,21,1665
线路11,20150103,6,576
线路11,20150103,7,2039
线路11,20150103,8,3147
线路11,20150103,9,3431
线路11,20150103,10,3011
线路11,20150103,11,2623
线路11,20150103,12,2438
线路11,20150103,13,2602
线路11,20150103,14,2686
线路11,20150103,15,2712
线路11,20150103,16,2884
线路11,20150103,17,3033
线路11,20150103,18,2950
线路11,20150103,19,2024
线路11,20150103,20,1811
线路11,20150103,21,1661
线路11,20150104,6,1748
线路11,20150104,7,4740
线路11,20150104,8,5518
线路11,20150104,9,4052
线路11,20150104,10,3190
线路11,20150104,11,2480
线路11,20150104,12,1991
线路11,20150104,13,2365
线路11,20150104,14,2586
线路11,20150104,15,2640
线路11,20150104,16,3171
线路11,20150104,17,4151
线路11,20150104,18,4090
线路11,20150104,19,2061
线路11,20150104,20,1625
线路11,20150104,21,1468
线路11,20150105,6,1767
线路11,20150105,7,4769
线路11,20150105,8,5537
线路11,20150105,9,4084
线路11,20150105,10,3223
线路11,20150105,11,2444
线路11,20150105,12,1955
线路11,20150105,13,2329
线路11,20150105,14,2550
线路11,20150105,15,2611
线路11,20150105,16,3142
线路11,20150105,17,4137
线路11,20150105,18,4076
线路11,20150105,19,2092
线路11,20150105,20,1584
线路11,20150105,21,1463
线路11,20150106,6,1608
线路11,20150106,7,4552
线路11,20150106,8,5443
线路11,20150106,9,3961
线路11,20150106,10,3130
线路11,20150106,11,2390
线路11,20150106,12,1910
线路11,20150106,13,2285
线路11,20150106,14,2506
线路11,20150106,15,2574
线路11,20150106,16,3052
线路11,20150106,17,4016
线路11,20150106,18,4009
线路11,20150106,19,2016
线路11,20150106,20,1628
线路11,20150106,21,1498
线路11,20150107,6,1527
线路11,20150107,7,4621
线路11,20150107,8,5352
线路11,20150107,9,3894
线路11,20150107,10,3038
线路11,20150107,11,2388
线路11,20150107,12,1873
线路11,20150107,13,2229
线路11,20150107,14,2469
线路11,20150107,15,2522
线路11,20150107,16,3111
线路11,20150107,17,4125
线路11,20150107,18,4118
线路11,20150107,19,2088
线路11,20150107,20,1570
线路11,20150107,21,1466
