线路6,20150101,6,625
线路6,20150101,7,1802
线路6,20150101,8,2666
线路6,20150101,9,2311
线路6,20150101,10,2050
线路6,20150101,11,1851
线路6,20150101,12,1841
线路6,20150101,13,1877
线路6,20150101,14,1994
线路6,20150101,15,2052
线路6,20150101,16,2132
线路6,20150101,17,2202
线路6,20150101,18,2140
线路6,20150101,19,1543
线路6,20150101,20,1326
线路6,20150101,21,1146
线路6,20150102,6,538
线路6,20150102,7,1614
线路6,20150102,8,2152
线路6,20150102,9,2162
线路6,20150102,10,2021
线路6,20150102,11,1852
线路6,20150102,12,1862
线路6,20150102,13,1899
线路6,20150102,14,1990
线路6,20150102,15,2048
线路6,20150102,16,2127
线路6,20150102,17,2198
线路6,20150102,18,2136
线路6,20150102,19,1539
线路6,20150102,20,1321
线路6,20150102,21,1141
线路6,20150103,6,534
线路6,20150103,7,1549
线路6,20150103,8,2068
线路6,20150103,9,2051
线路6,20150103,10,1910
线路6,20150103,11,1741
线路6,20150103,12,1751
线路6,20150103,13,1784
线路6,20150103,14,1875
线路6,20150103,15,1933
线路6,20150103,16,2013
线路6,20150103,17,2106
线路6,20150103,18,2043
线路6,20150103,19,1511
线路6,20150103,20,1293
线路6,20150103,21,1154
线路6,20150104,6,1260
线路6,20150104,7,3496
线路6,20150104,8,3873
线路6,20150104,9,2534
线路6,20150104,10,1931
线路6,20150104,11,1708
线路6,20150104,12,1614
线路6,20150104,13,1726
线路6,20150104,14,1906
线路6,20150104,15,1964
线路6,20150104,16,2326
线路6,20150104,17,3088
线路6,20150104,18,3031
线路6,20150104,19,1536
线路6,20150104,20,1226
线路6,20150104,21,1047
线路6,20150105,6,1241
线路6,20150105,7,3486
线路6,20150105,8,3853
线路6,20150105,9,2493
线路6,20150105,10,1887
线路6,20150105,11,1657
线路6,20150105,12,1564
线路6,20150105,13,1666
线路6,20150105,14,1832
线路6,20150105,15,1890
线路6,20150105,16,2252
线路6,20150105,17,3013
线路6,20150105,18,2985
线路6,20150105,19,1542
线路6,20150105,20,1199
线路6,20150105,21,1021
线路6,20150106,6,1146
线路6,20150106,7,3391
线路6,20150106,8,3779
线路6,20150106,9,2439
线路6,20150106,10,1837
线路6,20150106,11,1614
线路6,20150106,12,1520
线路6,20150106,13,1637
线路6,20150106,14,1817
线路6,20150106,15,1875
线路6,20150106,16,2237
线路6,20150106,17,2998
线路6,20150106,18,2951
线路6,20150106,19,1540
线路6,20150106,20,1190
线路6,20150106,21,1011
线路6,20150107,6,1185
线路6,20150107,7,3430
线路6,20150107,8,3843
线路6,20150107,9,2503
线路6,20150107,10,1901
线路6,20150107,11,1677
线路6,20150107,12,1591
线路6,20150107,13,1704
线路6,20150107,14,1883
线路6,20150107,15,1941
线路6,20150107,16,2304
线路6,20150107,17,3065
线路6,20150107,18,3011
线路6,20150107,19,1563
线路6,20150107,20,1214
线路6,20150107,21,1039
线路11,20150101,6,848
线路11,20150101,7,2611
线路11,20150101,8,3929
线路11,20150101,9,3799
线路11,20150101,10,3337
线路11,20150101,11,2833
线路11,20150101,12,2688
线路11,20150101,13,2732
线路11,20150101,14,2786
线路11,20150101,15,2812
线路11,20150101,16,3010
线路11,20150101,17,3166
线路11,20150101,18,3033
线路11,20150101,19,2028
线路11,20150101,20,1815
线路11,20150101,21,1677
线路11,20150102,6,712
线路11,20150102,7,2292
线路11,20150102,8,3394
线路11,20150102,9,3667
线路11,20150102,10,3206
线路11,20150102,11,2818
线路11,20150102,12,2688
线路11,20150102,13,2732
线路11,20150102,14,2786
线路11,20150102,15,2812
线路11,20150102,16,3010
线路11,20150102,17,3166
线路11,20150102,18,3033
线路11,20150102,19,2028
线路11,20150102,20,1815
线路11,20150102,21,1665
线路11,20150103,6,576
线路11,20150103,7,2039
线路11,20150103,8,3147
线路11,20150103,9,3431
线路11,20150103,10,3011
线路11,20150103,11,2623
线路11,20150103,12,2438
线路11,20150103,13,2602
线路11,20150103,14,2686
线路11,20150103,15,2712
线路11,20150103,16,2884
线路11,20150103,17,3033
线路11,20150103,18,2950
线路11,20150103,19,2024
线路11,20150103,20,1811
线路11,20150103,21,1661
线路11,20150104,6,1737
线路11,20150104,7,4715
线路11,20150104,8,5406
线路11,20150104,9,3921
线路11,20150104,10,3036
线路11,20150104,11,2453
线路11,20150104,12,2060
线路11,20150104,13,2286
线路11,20150104,14,2475
线路11,20150104,15,2560
线路11,20150104,16,3081
线路11,20150104,17,4036
线路11,20150104,18,4020
线路11,20150104,19,2069
线路11,20150104,20,1590
线路11,20150104,21,1469
线路11,20150105,6,1751
线路11,20150105,7,4719
线路11,20150105,8,5394
线路11,20150105,9,3910
线路11,20150105,10,3024
线路11,20150105,11,2435
线路11,20150105,12,2042
线路11,20150105,13,2268
线路11,20150105,14,2457
线路11,20150105,15,2542
线路11,20150105,16,3063
线路11,20150105,17,4028
线路11,20150105,18,4011
线路11,20150105,19,2093
线路11,20150105,20,1581
线路11,20150105,21,1451
线路11,20150106,6,1753
线路11,20150106,7,4697
线路11,20150106,8,5331
线路11,20150106,9,3846
线路11,20150106,10,2961
线路11,20150106,11,2378
线路11,20150106,12,1985
线路11,20150106,13,2211
线路11,20150106,14,2400
线路11,20150106,15,2520
线路11,20150106,16,3064
线路11,20150106,17,4030
线路11,20150106,18,4013
线路11,20150106,19,2125
线路11,20150106,20,1639
线路11,20150106,21,1519
线路11,20150107,6,1672
线路11,20150107,7,4691
线路11,20150107,8,5406
线路11,20150107,9,3921
线路11,20150107,10,3036
线路11,20150107,11,2453
线路11,20150107,12,2060
线路11,20150107,13,2286
线路11,20150107,14,2475
线路11,20150107,15,2560
线路11,20150107,16,3081
线路11,20150107,17,4046
线路11,20150107,18,4030
线路11,20150107,19,2111
线路11,20150107,20,1626
线路11,20150107,21,1550
