线路6,20150101,6,752
线路6,20150101,7,1818
线路6,20150101,8,2785
线路6,20150101,9,1972
线路6,20150101,10,1983
线路6,20150101,11,1756
线路6,20150101,12,2052
线路6,20150101,13,1918
线路6,20150101,14,2432
线路6,20150101,15,2151
线路6,20150101,16,1957
线路6,20150101,17,1958
线路6,20150101,18,1930
线路6,20150101,19,1401
线路6,20150101,20,1751
线路6,20150101,21,1150
线路6,20150102,6,361
线路6,20150102,7,1275
线路6,20150102,8,1833
线路6,20150102,9,1966
线路6,20150102,10,2170
线路6,20150102,11,1745
线路6,20150102,12,1764
线路6,20150102,13,2184
线路6,20150102,14,2499
线路6,20150102,15,2424
线路6,20150102,16,1957
线路6,20150102,17,1958
线路6,20150102,18,1930
线路6,20150102,19,1655
线路6,20150102,20,1751
线路6,20150102,21,1030
线路6,20150103,6,361
线路6,20150103,7,1138
线路6,20150103,8,1771
线路6,20150103,9,1930
线路6,20150103,10,2170
线路6,20150103,11,1445
线路6,20150103,12,1005
线路6,20150103,13,1457
线路6,20150103,14,2499
线路6,20150103,15,2424
线路6,20150103,16,1957
线路6,20150103,17,1958
线路6,20150103,18,1930
线路6,20150103,19,1589
线路6,20150103,20,1751
线路6,20150103,21,1030
线路6,20150104,6,1321
线路6,20150104,7,3347
线路6,20150104,8,4197
线路6,20150104,9,2836
线路6,20150104,10,2028
线路6,20150104,11,1588
线路6,20150104,12,1517
线路6,20150104,13,1582
线路6,20150104,14,1859
线路6,20150104,15,1841
线路6,20150104,16,2661
线路6,20150104,17,3185
线路6,20150104,18,3329
线路6,20150104,19,1439
线路6,20150104,20,1420
线路6,20150104,21,1046
线路6,20150105,6,1259
线路6,20150105,7,3801
线路6,20150105,8,3987
线路6,20150105,9,2702
线路6,20150105,10,1677
线路6,20150105,11,1776
线路6,20150105,12,1583
线路6,20150105,13,1680
线路6,20150105,14,1762
线路6,20150105,15,1654
线路6,20150105,16,2332
线路6,20150105,17,3043
线路6,20150105,18,2875
线路6,20150105,19,1600
线路6,20150105,20,991
线路6,20150105,21,991
线路6,20150106,6,1422
线路6,20150106,7,3157
线路6,20150106,8,4046
线路6,20150106,9,2267
线路6,20150106,10,1732
线路6,20150106,11,1647
线路6,20150106,12,1526
线路6,20150106,13,1700
线路6,20150106,14,2149
线路6,20150106,15,2110
线路6,20150106,16,2067
线路6,20150106,17,3271
线路6,20150106,18,3329
线路6,20150106,19,1640
线路6,20150106,20,1345
线路6,20150106,21,1036
线路6,20150107,6,1250
线路6,20150107,7,3635
线路6,20150107,8,3981
线路6,20150107,9,2658
线路6,20150107,10,2013
线路6,20150107,11,1957
线路6,20150107,12,1426
线路6,20150107,13,1621
线路6,20150107,14,1765
线路6,20150107,15,1885
线路6,20150107,16,2111
线路6,20150107,17,3258
线路6,20150107,18,2902
线路6,20150107,19,1704
线路6,20150107,20,1284
线路6,20150107,21,1053
线路11,20150101,6,721
线路11,20150101,7,2317
线路11,20150101,8,3712
线路11,20150101,9,3937
线路11,20150101,10,3400
线路11,20150101,11,3331
线路11,20150101,12,2969
线路11,20150101,13,3094
线路11,20150101,14,3434
线路11,20150101,15,3081
线路11,20150101,16,2899
线路11,20150101,17,3227
线路11,20150101,18,2741
线路11,20150101,19,1986
线路11,20150101,20,1698
线路11,20150101,21,1660
线路11,20150102,6,640
线路11,20150102,7,1799
线路11,20150102,8,3366
线路11,20150102,9,3722
线路11,20150102,10,3596
线路11,20150102,11,2957
线路11,20150102,12,2582
线路11,20150102,13,2932
线路11,20150102,14,3704
线路11,20150102,15,3081
线路11,20150102,16,3109
线路11,20150102,17,2994
线路11,20150102,18,2388
线路11,20150102,19,1896
线路11,20150102,20,1923
线路11,20150102,21,1482
线路11,20150103,6,757
线路11,20150103,7,1982
线路11,20150103,8,3096
线路11,20150103,9,3406
线路11,20150103,10,3031
线路11,20150103,11,2540
线路11,20150103,12,1760
线路11,20150103,13,2362
线路11,20150103,14,2691
线路11,20150103,15,2607
线路11,20150103,16,3109
线路11,20150103,17,3228
线路11,20150103,18,2388
线路11,20150103,19,1896
线路11,20150103,20,1923
线路11,20150103,21,1482
线路11,20150104,6,1703
线路11,20150104,7,5292
线路11,20150104,8,5389
线路11,20150104,9,4007
线路11,20150104,10,3138
线路11,20150104,11,2449
线路11,20150104,12,1727
线路11,20150104,13,2067
线路11,20150104,14,2765
线路11,20150104,15,2450
线路11,20150104,16,3177
线路11,20150104,17,4349
线路11,20150104,18,4143
线路11,20150104,19,1949
线路11,20150104,20,1320
线路11,20150104,21,1405
线路11,20150105,6,1577
线路11,20150105,7,4837
线路11,20150105,8,5463
线路11,20150105,9,3996
线路11,20150105,10,2681
线路11,20150105,11,2235
线路11,20150105,12,1867
线路11,20150105,13,2031
线路11,20150105,14,2186
线路11,20150105,15,2433
线路11,20150105,16,3142
线路11,20150105,17,4111
线路11,20150105,18,4568
线路11,20150105,19,2012
线路11,20150105,20,1621
线路11,20150105,21,1416
线路11,20150106,6,1577
线路11,20150106,7,4851
线路11,20150106,8,5657
线路11,20150106,9,3336
线路11,20150106,10,2934
线路11,20150106,11,2390
线路11,20150106,12,2005
线路11,20150106,13,1897
线路11,20150106,14,2416
线路11,20150106,15,2720
线路11,20150106,16,3168
线路11,20150106,17,4329
线路11,20150106,18,4091
线路11,20150106,19,2035
线路11,20150106,20,1711
线路11,20150106,21,1432
线路11,20150107,6,1575
线路11,20150107,7,4348
线路11,20150107,8,5960
线路11,20150107,9,3910
线路11,20150107,10,3216
线路11,20150107,11,2483
线路11,20150107,12,1914
线路11,20150107,13,2135
线路11,20150107,14,2345
线路11,20150107,15,2793
线路11,20150107,16,3016
线路11,20150107,17,3956
线路11,20150107,18,3972
线路11,20150107,19,1951
线路11,20150107,20,1432
线路11,20150107,21,1525
