线路6,20150101,6,631
线路6,20150101,7,3500
线路6,20150101,8,3898
线路6,20150101,9,1972
线路6,20150101,10,2456
线路6,20150101,11,1756
线路6,20150101,12,2052
线路6,20150101,13,1918
线路6,20150101,14,2432
线路6,20150101,15,2151
线路6,20150101,16,2507
线路6,20150101,17,2492
线路6,20150101,18,2355
线路6,20150101,19,1486
线路6,20150101,20,1497
线路6,20150101,21,1150
线路6,20150102,6,631
线路6,20150102,7,4040
线路6,20150102,8,4046
线路6,20150102,9,1972
线路6,20150102,10,2456
线路6,20150102,11,1745
线路6,20150102,12,1764
线路6,20150102,13,1918
线路6,20150102,14,2432
线路6,20150102,15,2151
线路6,20150102,16,2507
线路6,20150102,17,2492
线路6,20150102,18,2051
线路6,20150102,19,1486
线路6,20150102,20,1497
线路6,20150102,21,1038
线路6,20150103,6,631
线路6,20150103,7,1275
线路6,20150103,8,1833
线路6,20150103,9,1972
线路6,20150103,10,2456
线路6,20150103,11,1745
线路6,20150103,12,1764
线路6,20150103,13,2053
线路6,20150103,14,2330
线路6,20150103,15,2151
线路6,20150103,16,2507
线路6,20150103,17,2492
线路6,20150103,18,2051
线路6,20150103,19,1486
线路6,20150103,20,1553
线路6,20150103,21,1038
线路6,20150104,6,1228
线路6,20150104,7,1818
线路6,20150104,8,3058
线路6,20150104,9,2046
线路6,20150104,10,2013
线路6,20150104,11,1914
线路6,20150104,12,1526
线路6,20150104,13,1582
线路6,20150104,14,1859
线路6,20150104,15,1835
线路6,20150104,16,2120
线路6,20150104,17,3185
线路6,20150104,18,2635
线路6,20150104,19,1518
线路6,20150104,20,1378
线路6,20150104,21,916
线路6,20150105,6,1351
线路6,20150105,7,3508
线路6,20150105,8,4197
线路6,20150105,9,2898
线路6,20150105,10,1757
线路6,20150105,11,1551
线路6,20150105,12,1515
线路6,20150105,13,1582
线路6,20150105,14,1503
线路6,20150105,15,1613
线路6,20150105,16,2040
线路6,20150105,17,3074
线路6,20150105,18,2735
线路6,20150105,19,1429
线路6,20150105,20,1155
线路6,20150105,21,1531
线路6,20150106,6,1351
线路6,20150106,7,3858
线路6,20150106,8,4224
线路6,20150106,9,2267
线路6,20150106,10,1791
线路6,20150106,11,1639
线路6,20150106,12,1517
线路6,20150106,13,1700
线路6,20150106,14,1887
线路6,20150106,15,1801
线路6,20150106,16,2230
线路6,20150106,17,3271
线路6,20150106,18,2880
线路6,20150106,19,1683
线路6,20150106,20,1155
线路6,20150106,21,864
线路6,20150107,6,1250
线路6,20150107,7,3635
线路6,20150107,8,3981
线路6,20150107,9,2853
线路6,20150107,10,1935
线路6,20150107,11,1957
线路6,20150107,12,1426
线路6,20150107,13,1700
线路6,20150107,14,1765
线路6,20150107,15,1885
线路6,20150107,16,2674
线路6,20150107,17,3258
线路6,20150107,18,3141
线路6,20150107,19,1704
线路6,20150107,20,1257
线路6,20150107,21,1185
线路11,20150101,6,1552
线路11,20150101,7,2317
线路11,20150101,8,3860
线路11,20150101,9,3937
线路11,20150101,10,3400
线路11,20150101,11,3331
线路11,20150101,12,2969
线路11,20150101,13,3094
线路11,20150101,14,3434
线路11,20150101,15,2702
线路11,20150101,16,3401
线路11,20150101,17,3655
线路11,20150101,18,2741
线路11,20150101,19,1986
线路11,20150101,20,1580
线路11,20150101,21,1488
线路11,20150102,6,1552
线路11,20150102,7,1804
线路11,20150102,8,3860
线路11,20150102,9,3937
线路11,20150102,10,3264
线路11,20150102,11,2875
线路11,20150102,12,2978
线路11,20150102,13,3269
线路11,20150102,14,3144
线路11,20150102,15,2606
线路11,20150102,16,3401
线路11,20150102,17,3655
线路11,20150102,18,2963
线路11,20150102,19,1859
线路11,20150102,20,1987
