线路6,20150101,6,720
线路6,20150101,7,1856
线路6,20150101,8,2625
线路6,20150101,9,2268
线路6,20150101,10,2008
线路6,20150101,11,1771
线路6,20150101,12,1745
线路6,20150101,13,1842
线路6,20150101,14,2072
线路6,20150101,15,2102
线路6,20150101,16,2360
线路6,20150101,17,2832
线路6,20150101,18,2662
线路6,20150101,19,1533
线路6,20150101,20,1290
线路6,20150101,21,1099
线路6,20150102,6,697
线路6,20150102,7,1857
线路6,20150102,8,2299
线路6,20150102,9,2231
线路6,20150102,10,1972
线路6,20150102,11,1817
线路6,20150102,12,1799
线路6,20150102,13,1897
线路6,20150102,14,2127
线路6,20150102,15,2156
线路6,20150102,16,2415
线路6,20150102,17,2876
线路6,20150102,18,2659
线路6,20150102,19,1567
线路6,20150102,20,1323
线路6,20150102,21,1132
线路6,20150103,6,743
线路6,20150103,7,1892
线路6,20150103,8,2428
线路6,20150103,9,2390
线路6,20150103,10,2130
线路6,20150103,11,1963
线路6,20150103,12,1946
线路6,20150103,13,2035
线路6,20150103,14,2220
线路6,20150103,15,2250
线路6,20150103,16,2421
线路6,20150103,17,2568
线路6,20150103,18,2394
线路6,20150103,19,1636
线路6,20150103,20,1417
线路6,20150103,21,1226
线路6,20150104,6,1110
线路6,20150104,7,3164
线路6,20150104,8,3604
线路6,20150104,9,2444
线路6,20150104,10,1997
线路6,20150104,11,1840
线路6,20150104,12,1717
线路6,20150104,13,1888
线路6,20150104,14,2024
线路6,20150104,15,2064
线路6,20150104,16,2324
线路6,20150104,17,2784
线路6,20150104,18,2658
线路6,20150104,19,1535
线路6,20150104,20,1319
线路6,20150104,21,1132
线路6,20150105,6,1346
线路6,20150105,7,3641
线路6,20150105,8,3975
线路6,20150105,9,2551
线路6,20150105,10,1964
线路6,20150105,11,1763
线路6,20150105,12,1627
线路6,20150105,13,1794
线路6,20150105,14,1924
线路6,20150105,15,1963
线路6,20150105,16,2311
线路6,20150105,17,3095
线路6,20150105,18,2965
线路6,20150105,19,1511
线路6,20150105,20,1268
线路6,20150105,21,1088
线路6,20150106,6,1305
线路6,20150106,7,3428
线路6,20150106,8,3938
线路6,20150106,9,2477
线路6,20150106,10,1942
线路6,20150106,11,1755
线路6,20150106,12,1619
线路6,20150106,13,1790
线路6,20150106,14,1927
线路6,20150106,15,1971
线路6,20150106,16,2306
线路6,20150106,17,3053
线路6,20150106,18,2923
线路6,20150106,19,1588
线路6,20150106,20,1297
线路6,20150106,21,1107
线路6,20150107,6,1159
线路6,20150107,7,3401
线路6,20150107,8,3914
线路6,20150107,9,2501
线路6,20150107,10,1921
线路6,20150107,11,1719
线路6,20150107,12,1597
线路6,20150107,13,1770
线路6,20150107,14,1906
线路6,20150107,15,1945
线路6,20150107,16,2294
线路6,20150107,17,3078
线路6,20150107,18,2940
线路6,20150107,19,1584
线路6,20150107,20,1246
线路6,20150107,21,1072
线路11,20150101,6,1067
线路11,20150101,7,3328
线路11,20150101,8,4333
线路11,20150101,9,3962
线路11,20150101,10,3295
线路11,20150101,11,2891
线路11,20150101,12,2660
线路11,20150101,13,2797
线路11,20150101,14,2833
线路11,20150101,15,2820
线路11,20150101,16,3112
线路11,20150101,17,3334
线路11,20150101,18,3278
线路11,20150101,19,1989
线路11,20150101,20,1652
线路11,20150101,21,1462
线路11,20150102,6,968
线路11,20150102,7,3170
线路11,20150102,8,4096
线路11,20150102,9,3976
线路11,20150102,10,3376
线路11,20150102,11,2972
线路11,20150102,12,2726
线路11,20150102,13,2862
线路11,20150102,14,2899
线路11,20150102,15,2886
线路11,20150102,16,3178
线路11,20150102,17,3400
线路11,20150102,18,3343
线路11,20150102,19,2055
线路11,20150102,20,1806
线路11,20150102,21,1599
线路11,20150103,6,754
线路11,20150103,7,2586
线路11,20150103,8,3678
线路11,20150103,9,3851
线路11,20150103,10,3410
线路11,20150103,11,3007
线路11,20150103,12,2839
线路11,20150103,13,2932
线路11,20150103,14,2925
线路11,20150103,15,2912
线路11,20150103,16,3154
线路11,20150103,17,3301
线路11,20150103,18,3209
线路11,20150103,19,1970
线路11,20150103,20,1791
线路11,20150103,21,1584
线路11,20150104,6,1335
线路11,20150104,7,3742
线路11,20150104,8,4817
线路11,20150104,9,3891
线路11,20150104,10,3242
线路11,20150104,11,2537
线路11,20150104,12,2139
线路11,20150104,13,2432
线路11,20150104,14,2701
线路11,20150104,15,2690
线路11,20150104,16,3138
线路11,20150104,17,4046
线路11,20150104,18,3967
线路11,20150104,19,2023
线路11,20150104,20,1741
线路11,20150104,21,1563
线路11,20150105,6,1791
线路11,20150105,7,4848
线路11,20150105,8,5590
线路11,20150105,9,4041
线路11,20150105,10,3203
线路11,20150105,11,2470
线路11,20150105,12,1940
线路11,20150105,13,2276
线路11,20150105,14,2589
线路11,20150105,15,2577
线路11,20150105,16,3076
线路11,20150105,17,4082
线路11,20150105,18,4035
